Benefits URL,Competitors,Founded,Headquarters,Industry,Name,Now known as,Overview URL,Part of,Revenue,Salary URL,Size,Type,Website
"https://www.glassdoor.com/Benefits/Samsung-Electronics-US-Benefits-EI_IE3363.0,19_IL.20,22_IN1.htm",Unknown,1969,"Suwŏn, Kyonggi (South Korea)",Computer Hardware & Software,Samsung Electronics,,"https://www.glassdoor.com/Overview/Working-at-Samsung-Electronics-EI_IE3363.11,30.htm",,$10+ billion (USD) per year,https://www.glassdoor.com/Salary/Samsung-Electronics-Salaries-E3363.htm,10000+ employees,Company - Public (SMSN),www.samsung.com
"https://www.glassdoor.com/Benefits/PeopleReady-US-Benefits-EI_IE234929.0,11_IL.12,14_IN1.htm",,1989,"Tacoma, WA",Staffing & Outsourcing,PeopleReady,,"https://www.glassdoor.com/Overview/Working-at-PeopleReady-EI_IE234929.11,22.htm",TrueBlue,$50 to $100 million (USD) per year,https://www.glassdoor.com/Salary/PeopleReady-Salaries-E234929.htm,5001 to 10000 employees,Subsidiary or Business Segment,www.peopleready.com
"https://www.glassdoor.com/Benefits/The-RealReal-US-Benefits-EI_IE729017.0,12_IL.13,15_IN1.htm",,2011,"San Francisco, CA",Other Retail Stores,The RealReal,,"https://www.glassdoor.com/Overview/Working-at-The-RealReal-EI_IE729017.11,23.htm",,Unknown / Non-Applicable,https://www.glassdoor.com/Salary/The-RealReal-Salaries-E729017.htm,1001 to 5000 employees,Company - Private,www.therealreal.com
"https://www.glassdoor.com/Benefits/Natera-US-Benefits-EI_IE279479.0,6_IL.7,9_IN1.htm",,2004,"San Carlos, CA",Biotech & Pharmaceuticals,Natera,,"https://www.glassdoor.com/Overview/Working-at-Natera-EI_IE279479.11,17.htm",,$100 to $500 million (USD) per year,https://www.glassdoor.com/Salary/Natera-Salaries-E279479.htm,501 to 1000 employees,Company - Public (NTRA),www.natera.com
"https://www.glassdoor.com/Benefits/TBWA-Chiat-Day-US-Benefits-EI_IE297961.0,14_IL.15,17_IN1.htm",Unknown,1968,"New York, NY",Advertising & Marketing,TBWA\Chiat\Day,,"https://www.glassdoor.com/Overview/Working-at-TBWA-Chiat-Day-EI_IE297961.11,25.htm",TBWA Worldwide,$100 to $500 million (USD) per year,https://www.glassdoor.com/Salary/TBWA-Chiat-Day-Salaries-E297961.htm,1001 to 5000 employees,Company - Public,www.tbwachiatday.com
"https://www.glassdoor.com/Benefits/Lionsgate-US-Benefits-EI_IE8623.0,9_IL.10,12_IN1.htm",Unknown,1997,"Santa Monica, CA",Motion Picture Production & Distribution,Lionsgate,,"https://www.glassdoor.com/Overview/Working-at-Lionsgate-EI_IE8623.11,20.htm",,$2 to $5 billion (USD) per year,https://www.glassdoor.com/Salary/Lionsgate-Salaries-E8623.htm,1001 to 5000 employees,Company - Public (LGF),www.lionsgate.com
"https://www.glassdoor.com/Benefits/Accela-Inc-US-Benefits-EI_IE251072.0,10_IL.11,13_IN1.htm",Tyler Technologies,1999,"San Ramon, CA",Computer Hardware & Software,"Accela, Inc.",,"https://www.glassdoor.com/Overview/Working-at-Accela-Inc-EI_IE251072.11,21.htm",,$100 to $500 million (USD) per year,https://www.glassdoor.com/Salary/Accela-Inc-Salaries-E251072.htm,501 to 1000 employees,Company - Private,www.accela.com
"https://www.glassdoor.com/Benefits/Eastridge-Workforce-Solutions-US-Benefits-EI_IE927427.0,29_IL.30,32_IN1.htm",,1972,"San Diego, CA",Staffing & Outsourcing,Eastridge Workforce Solutions,,"https://www.glassdoor.com/Overview/Working-at-Eastridge-Workforce-Solutions-EI_IE927427.11,40.htm",,Unknown / Non-Applicable,https://www.glassdoor.com/Salary/Eastridge-Workforce-Solutions-Salaries-E927427.htm,201 to 500 employees,Company - Private,www.eastridge.com
"https://www.glassdoor.com/Benefits/Chapman-University-US-Benefits-EI_IE23974.0,18_IL.19,21_IN1.htm",Unknown,1861,"Orange, CA",Colleges & Universities,Chapman University,,"https://www.glassdoor.com/Overview/Working-at-Chapman-University-EI_IE23974.11,29.htm",,$100 to $500 million (USD) per year,https://www.glassdoor.com/Salary/Chapman-University-Salaries-E23974.htm,1001 to 5000 employees,College / University,www.chapman.edu
"https://www.glassdoor.com/Benefits/Pixar-Animation-Studios-US-Benefits-EI_IE5118.0,23_IL.24,26_IN1.htm",,1986,"Emeryville, CA",Motion Picture Production & Distribution,Pixar Animation Studios,,"https://www.glassdoor.com/Overview/Working-at-Pixar-Animation-Studios-EI_IE5118.11,34.htm",,$50 to $100 million (USD) per year,https://www.glassdoor.com/Salary/Pixar-Animation-Studios-Salaries-E5118.htm,501 to 1000 employees,Subsidiary or Business Segment,www.pixar.com
"https://www.glassdoor.com/Benefits/HealthTap-US-Benefits-EI_IE453567.0,9_IL.10,12_IN1.htm",,2010,"Mountain View, CA",Computer Hardware & Software,HealthTap,,"https://www.glassdoor.com/Overview/Working-at-HealthTap-EI_IE453567.11,20.htm",,Unknown / Non-Applicable,https://www.glassdoor.com/Salary/HealthTap-Salaries-E453567.htm,51 to 200 employees,Company - Private,www.healthtap.com
"https://www.glassdoor.com/Benefits/Santa-Cruz-Biotechnology-US-Benefits-EI_IE39955.0,24_IL.25,27_IN1.htm","Abcam, Sigma-Aldrich, VWR",1991,"Dallas, TX",Biotech & Pharmaceuticals,Santa Cruz Biotechnology,,"https://www.glassdoor.com/Overview/Working-at-Santa-Cruz-Biotechnology-EI_IE39955.11,35.htm",,$10 to $25 million (USD) per year,https://www.glassdoor.com/Salary/Santa-Cruz-Biotechnology-Salaries-E39955.htm,51 to 200 employees,Company - Private,www.scbt.com
"https://www.glassdoor.com/Benefits/Demandbase-US-Benefits-EI_IE271272.0,10_IL.11,13_IN1.htm",,2006,"San Francisco, CA",Computer Hardware & Software,Demandbase,,"https://www.glassdoor.com/Overview/Working-at-Demandbase-EI_IE271272.11,21.htm",,$100 to $500 million (USD) per year,https://www.glassdoor.com/Salary/Demandbase-Salaries-E271272.htm,201 to 500 employees,Company - Private,www.demandbase.com
"https://www.glassdoor.com/Benefits/Harvey-and-Company-LLC-US-Benefits-EI_IE154932.0,22_IL.23,25_IN1.htm",Unknown,1998,"Newport Beach, CA",Investment Banking & Asset Management,Harvey & Company LLC,,"https://www.glassdoor.com/Overview/Working-at-Harvey-and-Company-LLC-EI_IE154932.11,33.htm",,Unknown / Non-Applicable,https://www.glassdoor.com/Salary/Harvey-and-Company-LLC-Salaries-E154932.htm,51 to 200 employees,Company - Private,www.harveyllc.com
"https://www.glassdoor.com/Benefits/Wedbush-Securities-US-Benefits-EI_IE11629.0,18_IL.19,21_IN1.htm",Unknown,1955,"Los Angeles, CA",Investment Banking & Asset Management,Wedbush Securities,,"https://www.glassdoor.com/Overview/Working-at-Wedbush-Securities-EI_IE11629.11,29.htm",,$100 to $500 million (USD) per year,https://www.glassdoor.com/Salary/Wedbush-Securities-Salaries-E11629.htm,501 to 1000 employees,Company - Private,www.wedbush.com
"https://www.glassdoor.com/Benefits/Saks-Fifth-Avenue-US-Benefits-EI_IE2963.0,17_IL.18,20_IN1.htm","Nordstrom, Winners, Holt Renfrew",Unknown,"New York, NY","Department, Clothing, & Shoe Stores",Saks Fifth Avenue,,"https://www.glassdoor.com/Overview/Working-at-Saks-Fifth-Avenue-EI_IE2963.11,28.htm",,$1 to $5 million (USD) per year,https://www.glassdoor.com/Salary/Saks-Fifth-Avenue-Salaries-E2963.htm,10000+ employees,Company - Public,www.hbc.com
"https://www.glassdoor.com/Benefits/BMC-Software-US-Benefits-EI_IE1160.0,12_IL.13,15_IN1.htm",,1980,"Houston, TX",Enterprise Software & Network Solutions,BMC Software,,"https://www.glassdoor.com/Overview/Working-at-BMC-Software-EI_IE1160.11,23.htm",,$2 to $5 billion (USD) per year,https://www.glassdoor.com/Salary/BMC-Software-Salaries-E1160.htm,5001 to 10000 employees,Company - Private,www.bmc.com
"https://www.glassdoor.com/Benefits/Ooyala-US-Benefits-EI_IE273720.0,6_IL.7,9_IN1.htm","Brightcove, Kaltura, Adobe",2007,"Santa Clara, CA",Internet,Ooyala,,"https://www.glassdoor.com/Overview/Working-at-Ooyala-EI_IE273720.11,17.htm",,$50 to $100 million (USD) per year,https://www.glassdoor.com/Salary/Ooyala-Salaries-E273720.htm,201 to 500 employees,Company - Private,www.ooyala.com
"https://www.glassdoor.com/Benefits/OSIsoft-US-Benefits-EI_IE15323.0,7_IL.8,10_IN1.htm",Unknown,1980,"San Leandro, CA",Computer Hardware & Software,OSIsoft,,"https://www.glassdoor.com/Overview/Working-at-OSIsoft-EI_IE15323.11,18.htm",,$100 to $500 million (USD) per year,https://www.glassdoor.com/Salary/OSIsoft-Salaries-E15323.htm,501 to 1000 employees,Company - Private,www.osisoft.com
"https://www.glassdoor.com/Benefits/Curvature-US-Benefits-EI_IE852996.0,9_IL.10,12_IN1.htm",Unknown,Unknown,"Charlotte, NC",IT Services,Curvature,,"https://www.glassdoor.com/Overview/Working-at-Curvature-EI_IE852996.11,20.htm",,$500 million to $1 billion (USD) per year,https://www.glassdoor.com/Salary/Curvature-Salaries-E852996.htm,1001 to 5000 employees,Company - Private,www.curvature.com
"https://www.glassdoor.com/Benefits/NETGEAR-US-Benefits-EI_IE12666.0,7_IL.8,10_IN1.htm",,1996,"San Jose, CA",Computer Hardware & Software,NETGEAR,,"https://www.glassdoor.com/Overview/Working-at-NETGEAR-EI_IE12666.11,18.htm",,$1 to $2 billion (USD) per year,https://www.glassdoor.com/Salary/NETGEAR-Salaries-E12666.htm,501 to 1000 employees,Company - Public (NTGR),www.netgear.com
"https://www.glassdoor.com/Benefits/85c-Cafe-Bakery-and-Cafe-US-Benefits-EI_IE675728.0,24_IL.25,27_IN1.htm",Unknown,2008,"Brea, CA",Fast-Food & Quick-Service Restaurants,85c Cafe Bakery and Cafe,,"https://www.glassdoor.com/Overview/Working-at-85c-Cafe-Bakery-and-Cafe-EI_IE675728.11,35.htm",,Unknown / Non-Applicable,https://www.glassdoor.com/Salary/85c-Cafe-Bakery-and-Cafe-Salaries-E675728.htm,501 to 1000 employees,Company - Public (2723),www.85cafe.us
"https://www.glassdoor.com/Benefits/Great-Clips-US-Benefits-EI_IE137809.0,11_IL.12,14_IN1.htm",,1982,"Minneapolis, MN","Health, Beauty, & Fitness",Great Clips,,"https://www.glassdoor.com/Overview/Working-at-Great-Clips-EI_IE137809.11,22.htm",,$1 to $2 billion (USD) per year,https://www.glassdoor.com/Salary/Great-Clips-Salaries-E137809.htm,10000+ employees,Company - Private,www.greatclips.com
"https://www.glassdoor.com/Benefits/Ameriprise-US-Benefits-EI_IE15316.0,10_IL.11,13_IN1.htm",Unknown,1894,"Minneapolis, MN",Investment Banking & Asset Management,Ameriprise,,"https://www.glassdoor.com/Overview/Working-at-Ameriprise-EI_IE15316.11,21.htm",,$10+ billion (USD) per year,https://www.glassdoor.com/Salary/Ameriprise-Salaries-E15316.htm,10000+ employees,Company - Public (AMP),www.ameriprise.com
"https://www.glassdoor.com/Benefits/Bankers-Life-US-Benefits-EI_IE151537.0,12_IL.13,15_IN1.htm",,1879,"Chicago, IL",Insurance Carriers,Bankers Life,,"https://www.glassdoor.com/Overview/Working-at-Bankers-Life-EI_IE151537.11,23.htm",,$25 to $50 million (USD) per year,https://www.glassdoor.com/Salary/Bankers-Life-Salaries-E151537.htm,1001 to 5000 employees,Company - Public,www.bankerslife.com
"https://www.glassdoor.com/Benefits/AmeriCorps-US-Benefits-EI_IE152264.0,10_IL.11,13_IN1.htm",Unknown,Unknown,"Washington, DC",Federal Agencies,AmeriCorps,,"https://www.glassdoor.com/Overview/Working-at-AmeriCorps-EI_IE152264.11,21.htm",,Unknown / Non-Applicable per year,https://www.glassdoor.com/Salary/AmeriCorps-Salaries-E152264.htm,1001 to 5000 employees,Government,www.nationalservice.gov/programs/americorps
"https://www.glassdoor.com/Benefits/US-Census-Bureau-US-Benefits-EI_IE33473.0,16_IL.17,19_IN1.htm",Unknown,2000,"Suitland, MD",Federal Agencies,US Census Bureau,,"https://www.glassdoor.com/Overview/Working-at-US-Census-Bureau-EI_IE33473.11,27.htm",,Unknown / Non-Applicable per year,https://www.glassdoor.com/Salary/US-Census-Bureau-Salaries-E33473.htm,5001 to 10000 employees,Government,www.census.gov
"https://www.glassdoor.com/Benefits/Blockbuster-US-Benefits-EI_IE101.0,11_IL.12,14_IN1.htm",Unknown,Unknown,"Englewood, CO",Media & Entertainment Retail Stores,Blockbuster,,"https://www.glassdoor.com/Overview/Working-at-Blockbuster-EI_IE101.11,22.htm",,$10+ billion (USD) per year,https://www.glassdoor.com/Salary/Blockbuster-Salaries-E101.htm,10000+ employees,Subsidiary or Business Segment,www.blockbuster.com
"https://www.glassdoor.com/Benefits/HomeGoods-US-Benefits-EI_IE295057.0,9_IL.10,12_IN1.htm",,1992,"Framingham, MA",Home Furniture & Housewares Stores,HomeGoods,,"https://www.glassdoor.com/Overview/Working-at-HomeGoods-EI_IE295057.11,20.htm",TJX Companies,Unknown / Non-Applicable,https://www.glassdoor.com/Salary/HomeGoods-Salaries-E295057.htm,5001 to 10000 employees,Subsidiary or Business Segment,www.homegoods.com
"https://www.glassdoor.com/Benefits/Sanmina-US-Benefits-EI_IE2322.0,7_IL.8,10_IN1.htm",Unknown,1980,"San Jose, CA",Electrical & Electronic Manufacturing,Sanmina,,"https://www.glassdoor.com/Overview/Working-at-Sanmina-EI_IE2322.11,18.htm",,$5 to $10 billion (USD) per year,https://www.glassdoor.com/Salary/Sanmina-Salaries-E2322.htm,10000+ employees,Company - Public (SANM),www.sanmina.com
"https://www.glassdoor.com/Benefits/Neustar-US-Benefits-EI_IE13026.0,7_IL.8,10_IN1.htm",,1996,"Sterling, VA",Internet,Neustar,,"https://www.glassdoor.com/Overview/Working-at-Neustar-EI_IE13026.11,18.htm",,$500 million to $1 billion (USD) per year,https://www.glassdoor.com/Salary/Neustar-Salaries-E13026.htm,1001 to 5000 employees,Company - Private,www.home.neustar
"https://www.glassdoor.com/Benefits/Vaco-US-Benefits-EI_IE152865.0,4_IL.5,7_IN1.htm",Unknown,2002,"Brentwood, TN",Consulting,Vaco,,"https://www.glassdoor.com/Overview/Working-at-Vaco-EI_IE152865.11,15.htm",,$500 million to $1 billion (USD) per year,https://www.glassdoor.com/Salary/Vaco-Salaries-E152865.htm,501 to 1000 employees,Company - Private,www.vaco.com
"https://www.glassdoor.com/Benefits/Anaplan-US-Benefits-EI_IE695685.0,7_IL.8,10_IN1.htm",,2006,"San Francisco, CA",Computer Hardware & Software,Anaplan,,"https://www.glassdoor.com/Overview/Working-at-Anaplan-EI_IE695685.11,18.htm",,$100 to $500 million (USD) per year,https://www.glassdoor.com/Salary/Anaplan-Salaries-E695685.htm,1001 to 5000 employees,Company - Public (PLAN),www.anaplan.com
"https://www.glassdoor.com/Benefits/MobileIron-US-Benefits-EI_IE328030.0,10_IL.11,13_IN1.htm",,2007,"Mountain View, CA",Enterprise Software & Network Solutions,MobileIron,,"https://www.glassdoor.com/Overview/Working-at-MobileIron-EI_IE328030.11,21.htm",,$100 to $500 million (USD) per year,https://www.glassdoor.com/Salary/MobileIron-Salaries-E328030.htm,501 to 1000 employees,Company - Public (MOBL),www.mobileiron.com
"https://www.glassdoor.com/Benefits/Evernote-US-Benefits-EI_IE400095.0,8_IL.9,11_IN1.htm",,2008,"Redwood City, CA",Computer Hardware & Software,Evernote,,"https://www.glassdoor.com/Overview/Working-at-Evernote-EI_IE400095.11,19.htm",,$50 to $100 million (USD) per year,https://www.glassdoor.com/Salary/Evernote-Salaries-E400095.htm,201 to 500 employees,Company - Private,www.evernote.com
"https://www.glassdoor.com/Benefits/Fuhu-US-Benefits-EI_IE360968.0,4_IL.5,7_IN1.htm",Unknown,2008,"El Segundo, CA",Computer Hardware & Software,Fuhu,,"https://www.glassdoor.com/Overview/Working-at-Fuhu-EI_IE360968.11,15.htm",Mattel,$50 to $100 million (USD) per year,https://www.glassdoor.com/Salary/Fuhu-Salaries-E360968.htm,51 to 200 employees,Company - Private,www.fuhu.com
"https://www.glassdoor.com/Benefits/Oportun-US-Benefits-EI_IE991292.0,7_IL.8,10_IN1.htm",,2005,"Redwood City, CA",Lending,Oportun,,"https://www.glassdoor.com/Overview/Working-at-Oportun-EI_IE991292.11,18.htm",,Unknown / Non-Applicable,https://www.glassdoor.com/Salary/Oportun-Salaries-E991292.htm,1001 to 5000 employees,Company - Private,www.oportun.com
"https://www.glassdoor.com/Benefits/Kore1-US-Benefits-EI_IE850847.0,5_IL.6,8_IN1.htm","CyberCoders, Kforce, ASGN Incorporated",2005,"Irvine, CA",Staffing & Outsourcing,Kore1,,"https://www.glassdoor.com/Overview/Working-at-Kore1-EI_IE850847.11,16.htm",,$10 to $25 million (USD) per year,https://www.glassdoor.com/Salary/Kore1-Salaries-E850847.htm,51 to 200 employees,Company - Private,www.kore1.com
"https://www.glassdoor.com/Benefits/Masimo-US-Benefits-EI_IE12670.0,6_IL.7,9_IN1.htm","Covidien, GE Healthcare, Mindray",1989,"Irvine, CA",Health Care Products Manufacturing,Masimo,,"https://www.glassdoor.com/Overview/Working-at-Masimo-EI_IE12670.11,17.htm",,$500 million to $1 billion (USD) per year,https://www.glassdoor.com/Salary/Masimo-Salaries-E12670.htm,1001 to 5000 employees,Company - Public (MASI),www.masimo.com
"https://www.glassdoor.com/Benefits/Practice-Fusion-US-Benefits-EI_IE399647.0,15_IL.16,18_IN1.htm",,2005,"San Francisco, CA",Computer Hardware & Software,Practice Fusion,,"https://www.glassdoor.com/Overview/Working-at-Practice-Fusion-EI_IE399647.11,26.htm",,$25 to $50 million (USD) per year,https://www.glassdoor.com/Salary/Practice-Fusion-Salaries-E399647.htm,201 to 500 employees,Company - Private,www.practicefusion.com
"https://www.glassdoor.com/Benefits/FortuneBuilders-US-Benefits-EI_IE634436.0,15_IL.16,18_IN1.htm",,2006,"San Diego, CA",Real Estate,FortuneBuilders,,"https://www.glassdoor.com/Overview/Working-at-FortuneBuilders-EI_IE634436.11,26.htm",,Unknown / Non-Applicable,https://www.glassdoor.com/Salary/FortuneBuilders-Salaries-E634436.htm,201 to 500 employees,Company - Private,www.fortunebuilders.com
"https://www.glassdoor.com/Benefits/Aetna-US-Benefits-EI_IE16.0,5_IL.6,8_IN1.htm",Unknown,1853,"Hartford, CT",Insurance Carriers,Aetna,,"https://www.glassdoor.com/Overview/Working-at-Aetna-EI_IE16.11,16.htm",,$10+ billion (USD) per year,https://www.glassdoor.com/Salary/Aetna-Salaries-E16.htm,10000+ employees,Company - Public (AET),www.aetna.com
"https://www.glassdoor.com/Benefits/Transamerica-US-Benefits-EI_IE18371.0,12_IL.13,15_IN1.htm",,1904,"Baltimore, MD",Insurance Carriers,Transamerica,,"https://www.glassdoor.com/Overview/Working-at-Transamerica-EI_IE18371.11,23.htm",Aegon,$10+ billion (USD) per year,https://www.glassdoor.com/Salary/Transamerica-Salaries-E18371.htm,5001 to 10000 employees,Subsidiary or Business Segment,www.transamerica.com
"https://www.glassdoor.com/Benefits/Mathnasium-US-Benefits-EI_IE245646.0,10_IL.11,13_IN1.htm",,2002,"Los Angeles, CA",K-12 Education,Mathnasium,,"https://www.glassdoor.com/Overview/Working-at-Mathnasium-EI_IE245646.11,21.htm",,Unknown / Non-Applicable,https://www.glassdoor.com/Salary/Mathnasium-Salaries-E245646.htm,1 to 50 employees,Franchise,www.mathnasium.com
"https://www.glassdoor.com/Benefits/Sumo-Logic-US-Benefits-EI_IE621848.0,10_IL.11,13_IN1.htm",,2010,"Redwood City, CA",Computer Hardware & Software,Sumo Logic,,"https://www.glassdoor.com/Overview/Working-at-Sumo-Logic-EI_IE621848.11,21.htm",,Unknown / Non-Applicable,https://www.glassdoor.com/Salary/Sumo-Logic-Salaries-E621848.htm,501 to 1000 employees,Company - Private,www.sumologic.com
"https://www.glassdoor.com/Benefits/Carrington-Mortgage-Services-US-Benefits-EI_IE441549.0,28_IL.29,31_IN1.htm",Unknown,2003,"Anaheim, CA",Lending,Carrington Mortgage Services,,"https://www.glassdoor.com/Overview/Working-at-Carrington-Mortgage-Services-EI_IE441549.11,39.htm",Carrington Holding Company,Unknown / Non-Applicable,https://www.glassdoor.com/Salary/Carrington-Mortgage-Services-Salaries-E441549.htm,1001 to 5000 employees,Company - Private,www.carringtonms.com
"https://www.glassdoor.com/Benefits/The-BEHR-Paint-Company-US-Benefits-EI_IE9542.0,22_IL.23,25_IN1.htm",,1947,"Santa Ana, CA",Chemical Manufacturing,The BEHR Paint Company,,"https://www.glassdoor.com/Overview/Working-at-The-BEHR-Paint-Company-EI_IE9542.11,33.htm",,Unknown / Non-Applicable,https://www.glassdoor.com/Salary/The-BEHR-Paint-Company-Salaries-E9542.htm,1001 to 5000 employees,Subsidiary or Business Segment,www.behr.com
"https://www.glassdoor.com/Benefits/Fullscreen-Media-US-Benefits-EI_IE494618.0,16_IL.17,19_IN1.htm",Unknown,2011,"Playa Vista, CA",Motion Picture Production & Distribution,Fullscreen Media,,"https://www.glassdoor.com/Overview/Working-at-Fullscreen-Media-EI_IE494618.11,27.htm",,$50 to $100 million (USD) per year,https://www.glassdoor.com/Salary/Fullscreen-Media-Salaries-E494618.htm,501 to 1000 employees,Company - Private,www.fullscreenmedia.co
"https://www.glassdoor.com/Benefits/Pet-Food-Express-US-Benefits-EI_IE105778.0,16_IL.17,19_IN1.htm","Petco, PetSmart",1986,"Oakland, CA",Pet & Pet Supplies Stores,Pet Food Express,,"https://www.glassdoor.com/Overview/Working-at-Pet-Food-Express-EI_IE105778.11,27.htm",,$25 to $50 million (USD) per year,https://www.glassdoor.com/Salary/Pet-Food-Express-Salaries-E105778.htm,501 to 1000 employees,Company - Private,www.petfoodexpresscareers.com
"https://www.glassdoor.com/Benefits/Federal-Reserve-Bank-of-San-Francisco-US-Benefits-EI_IE28678.0,37_IL.38,40_IN1.htm",,1913,"San Francisco, CA",Investment Banking & Asset Management,Federal Reserve Bank of San Francisco,,"https://www.glassdoor.com/Overview/Working-at-Federal-Reserve-Bank-of-San-Francisco-EI_IE28678.11,48.htm",,$100 to $500 million (USD) per year,https://www.glassdoor.com/Salary/Federal-Reserve-Bank-of-San-Francisco-Salaries-E28678.htm,1001 to 5000 employees,Government,www.frbsf.org
"https://www.glassdoor.com/Benefits/Silver-Spring-Networks-US-Benefits-EI_IE223768.0,22_IL.23,25_IN1.htm",Unknown,2003,"San Jose, CA",Enterprise Software & Network Solutions,Silver Spring Networks,,"https://www.glassdoor.com/Overview/Working-at-Silver-Spring-Networks-EI_IE223768.11,33.htm",,$100 to $500 million (USD) per year,https://www.glassdoor.com/Salary/Silver-Spring-Networks-Salaries-E223768.htm,501 to 1000 employees,Company - Public (SSNI),www.silverspringnet.com
"https://www.glassdoor.com/Benefits/PayJunction-US-Benefits-EI_IE400566.0,11_IL.12,14_IN1.htm",Unknown,2000,"Santa Barbara, CA",Enterprise Software & Network Solutions,PayJunction,,"https://www.glassdoor.com/Overview/Working-at-PayJunction-EI_IE400566.11,22.htm",,Unknown / Non-Applicable,https://www.glassdoor.com/Salary/PayJunction-Salaries-E400566.htm,51 to 200 employees,Company - Private,www.payjunction.com
"https://www.glassdoor.com/Benefits/American-Airlines-US-Benefits-EI_IE8.0,17_IL.18,20_IN1.htm",,1926,"Fort Worth, TX",Airlines,American Airlines,,"https://www.glassdoor.com/Overview/Working-at-American-Airlines-EI_IE8.11,28.htm",,$10+ billion (USD) per year,https://www.glassdoor.com/Salary/American-Airlines-Salaries-E8.htm,10000+ employees,Company - Public (AAL),jobs.aa.com
"https://www.glassdoor.com/Benefits/Papa-John-s-US-Benefits-EI_IE2363.0,11_IL.12,14_IN1.htm",Unknown,1984,"Louisville, KY",Fast-Food & Quick-Service Restaurants,Papa John's,,"https://www.glassdoor.com/Overview/Working-at-Papa-John-s-EI_IE2363.11,22.htm",,$1 to $2 billion (USD) per year,https://www.glassdoor.com/Salary/Papa-John-s-Salaries-E2363.htm,10000+ employees,Company - Public (PZZA),jobs.papajohns.com
"https://www.glassdoor.com/Benefits/Coach-US-Benefits-EI_IE12070.0,5_IL.6,8_IN1.htm",,1941,"New York, NY",Other Retail Stores,Coach,,"https://www.glassdoor.com/Overview/Working-at-Coach-EI_IE12070.11,16.htm",,$2 to $5 billion (USD) per year,https://www.glassdoor.com/Salary/Coach-Salaries-E12070.htm,10000+ employees,Company - Public (TPR),www.coach.com
"https://www.glassdoor.com/Benefits/Wyndham-Destinations-US-Benefits-EI_IE356401.0,20_IL.21,23_IN1.htm",Unknown,2018,"Orlando, FL","Hotels, Motels, & Resorts",Wyndham Destinations,,"https://www.glassdoor.com/Overview/Working-at-Wyndham-Destinations-EI_IE356401.11,31.htm",,$2 to $5 billion (USD) per year,https://www.glassdoor.com/Salary/Wyndham-Destinations-Salaries-E356401.htm,10000+ employees,Company - Public (WYND),www.wyndhamdestinations.com
"https://www.glassdoor.com/Benefits/Extra-Space-Storage-US-Benefits-EI_IE35227.0,19_IL.20,22_IN1.htm",,1977,"Salt Lake City, UT",Real Estate,Extra Space Storage,,"https://www.glassdoor.com/Overview/Working-at-Extra-Space-Storage-EI_IE35227.11,30.htm",,$500 million to $1 billion (USD) per year,https://www.glassdoor.com/Salary/Extra-Space-Storage-Salaries-E35227.htm,1001 to 5000 employees,Company - Public (EXR),www.extraspace.com
"https://www.glassdoor.com/Benefits/E-TRADE-Financial-US-Benefits-EI_IE6005.0,17_IL.18,20_IN1.htm",Unknown,1982,"New York, NY",Brokerage Services,E*TRADE Financial,,"https://www.glassdoor.com/Overview/Working-at-E-TRADE-Financial-EI_IE6005.11,28.htm",,$2 to $5 billion (USD) per year,https://www.glassdoor.com/Salary/E-TRADE-Financial-Salaries-E6005.htm,1001 to 5000 employees,Company - Public (ETFC),www.etrade.com
"https://www.glassdoor.com/Benefits/BDO-USA-US-Benefits-EI_IE346477.0,7_IL.8,10_IN1.htm",,1910,"Chicago, IL",Accounting,BDO USA,,"https://www.glassdoor.com/Overview/Working-at-BDO-USA-EI_IE346477.11,18.htm",,$1 to $2 billion (USD) per year,https://www.glassdoor.com/Salary/BDO-USA-Salaries-E346477.htm,1001 to 5000 employees,Company - Private,www.bdo.com
"https://www.glassdoor.com/Benefits/Atria-Senior-Living-US-Benefits-EI_IE6029.0,19_IL.20,22_IN1.htm","Brookdale Senior Living, Sunrise Senior Living",1996,"Louisville, KY",Health Care Services & Hospitals,Atria Senior Living,,"https://www.glassdoor.com/Overview/Working-at-Atria-Senior-Living-EI_IE6029.11,30.htm",,Unknown / Non-Applicable,https://www.glassdoor.com/Salary/Atria-Senior-Living-Salaries-E6029.htm,10000+ employees,Company - Private,www.atriaseniorliving.com
"https://www.glassdoor.com/Benefits/Saba-Software-US-Benefits-EI_IE11467.0,13_IL.14,16_IN1.htm",,1997,"Dublin, CA",Computer Hardware & Software,Saba Software,,"https://www.glassdoor.com/Overview/Working-at-Saba-Software-EI_IE11467.11,24.htm",,$100 to $500 million (USD) per year,https://www.glassdoor.com/Salary/Saba-Software-Salaries-E11467.htm,501 to 1000 employees,Company - Private,www.saba.com
"https://www.glassdoor.com/Benefits/Quest-Software-US-Benefits-EI_IE9404.0,14_IL.15,17_IN1.htm","CA Technologies, IBM, Oracle",1987,"Aliso Viejo, CA",Enterprise Software & Network Solutions,Quest Software,,"https://www.glassdoor.com/Overview/Working-at-Quest-Software-EI_IE9404.11,25.htm",,$500 million to $1 billion (USD) per year,https://www.glassdoor.com/Salary/Quest-Software-Salaries-E9404.htm,1001 to 5000 employees,Company - Private,www.quest.com
